end_time,artist_name,track_name,ms_played,id
2021-08-03 06:39,Ariana Grande,Side To Side,630,0rRjGruFonCGOt0S5zAJNQ
2021-08-03 06:39,The Weeknd,The Hills,20064,7fBv7CLKzipRk6EC6TWHOB
2021-08-03 06:39,Digital Farm Animals,Tokyo Nights,243535,69AFoFpPNM7digmbH2Clyf
2021-08-03 06:39,Conan Gray,Maniac,1090,6KfoDhO4XUWSbnyKjNp9c4
2021-08-03 06:43,Billie Eilish,Lost Cause,212496,4191RXFPa7Ge9XkA4cWlna
2021-08-03 06:44,Clinton Kane,CHICKEN TENDIES,50693,0awuNCj9gwJEM0seER22DW
2021-08-03 06:47,Justin Bieber,Deserve You,187238,5NU40QTlXrDUJzDBdv79bg
2021-08-03 06:50,AJR,Way Less Sad,206108,4jbtL4tjkqghUvJknUqU1s
2021-08-03 06:54,Tate McRae,working,210219,31sSFHIe4NaxltVFOEIcTa
2021-08-03 06:57,Harry Styles,Lights Up,172213,4jAIqgrPjKLTY9Gbez25Qb
2021-08-03 07:00,ZAYN,Better,174520,6f5ExP43esnvdKPddwKXJH
2021-08-03 07:02,DVBBS,West Coast (feat. Quinn XCII),150819,4fCE1SCDulouoac9Q8XroU
2021-08-03 07:07,Katy Perry,Last Friday Night (T.G.I.F.),38941,3avYqdwHKEq8beXbeWCKqJ
2021-08-03 07:07,Taylor Swift,cowboy like me,275040,1XjHRolIXL2M1EEOUsGGR4
2021-08-03 07:11,Taylor Swift,Better Than Revenge,910,1By2VQkUN0Frd8mKNV5NYC
2021-08-03 07:11,Louis The Child,The City (with Quinn XCII),1000,5X3VpTYsESWoh80dMa60jd
2021-08-03 07:11,5 Seconds of Summer,Lover Of Mine,206973,5wejUto9orDIV7g8eb6VZ6
2021-08-03 07:11,Jason Mraz,Lucky,5286,60SdxE8apGAxMiRrpbmLY0
2021-08-03 07:14,Sia,"Audio (feat. Sia, Diplo, and Labrinth)",204093,100eDEmpWV5YGVCqHI0leU
2021-08-03 07:18,Ariana Grande,breathin,198160,2lLG56qpLP3UbcLuzMvkWX
2021-08-03 07:21,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",187026,4lJNen4SMTIJMahALc3DcB
2021-08-03 07:25,Ben Platt,imagine,15056,4dASQiO1Eoo3RJvt74FtXB
2021-08-03 07:27,Dominic Fike,Wurli,117670,5MSshyHGM9ajWSEoBcR0jv
2021-08-03 07:30,ROLE MODEL,forever&more,175608,0UMFm4ndFr3PH5VsVYnCNG
2021-08-03 07:32,Dominic Fike,Double Negative (Skeleton Milkshake),126465,7ACT6YaXbYvl7hRWEOOEHQ
2021-08-03 07:38,Rex Orange County,It's Not The Same Anymore,386200,7vRia9rlEuTDQxkfXIKySi
2021-08-03 07:39,Dominic Fike,Falling Asleep,36676,4Q09JEsHAZhHOIPTqDGeB2
2021-08-03 07:43,Dominic Fike,Phone Numbers,850,3f9Mzvd3URfbbIJBX4pz9Z
2021-08-03 07:43,Jaden,Deep End,234030,2AlYncTpVHKwHb55F9lF6O
2021-08-03 07:43,070 Shake,Guilty Conscience - Tame Impala Remix,23720,5i5fCpsnqDJ9AfeObgd0gW
2021-08-03 07:44,Wallows,Nobody Gets Me (Like You),16240,0j404q87fnt6d7x145W1fo
2021-08-03 07:44,COIN,You Are the Traffic,6610,5BF3ZfJrAQfEmw6C7UFOz0
2021-08-03 07:44,Omar Apollo,Kamikaze,1670,3to5UxKsozb4T6CfwHuhLJ
2021-08-03 07:45,Christian Leave,Adult,60430,5ruzrDWcT0vuJIOMW7gMnW
2021-08-04 23:41,Bruno Mars,Skate,203122,4WnmTHCNN45jvQCrlbEWs0
2021-08-05 00:48,Dua Lipa,Love Again,4320,1imMjt1YGNebtrtTAprKV7
2021-08-05 00:48,Dua Lipa,Love Again,271854,1imMjt1YGNebtrtTAprKV7
2021-08-05 00:48,Dua Lipa,Love Again,11345,1imMjt1YGNebtrtTAprKV7
2021-08-05 00:52,24kGoldn,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",192745,6FuGJB290AQMAHTfjOYVaK
2021-08-05 00:54,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),163804,7Feaw9WAEREY0DUOSXJLOM
2021-08-05 00:58,Regard,You,233386,4SqWKzw0CbA05TGszDgMlc
2021-08-05 01:01,BTS,Butter,164441,1mWdTewIgB3gtBM3TOSFhB
2021-08-05 01:05,Glass Animals,Heat Waves,238805,3USxtqRwSYz57Ewm6wWRMp
2021-08-05 01:06,Dua Lipa,Good In Bed,55430,3pyodt4pb554dMz8fCv7oi
2021-08-05 01:09,Anderson .Paak,Jet Black (feat. Brandy),6590,70pZIQqQ37SrNCADx0FiPN
2021-08-05 01:09,Felix Jaehn,Hot2Touch,11020,4lvvGMnbQMJ5PXtPn4wTHl
2021-08-05 01:09,Conan Gray,Maniac,185773,6KfoDhO4XUWSbnyKjNp9c4
2021-08-05 01:09,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),7426,37BZB0z9T8Xu7U3e65qxFy
2021-08-05 01:09,Nick Jonas,This Is Heaven,6510,41bqjWvbH0bkuaNqbHy54l
2021-08-05 01:13,Kid Cudi,Heart Of A Lion (Kid Cudi Theme Music),31526,4FgcgJpZaKJRog2EISGWjN
2021-08-05 01:13,Chance the Rapper,Missing You,204293,1Qrdlkgg9I4J7r3P4kZNwr
2021-08-05 01:14,Bad Suns,Baby Blue Shades,7740,0o4iE4nFwqY1d2JKlrcMRb
2021-08-05 01:14,Tomotsuga Nakamura,#Fluctuations,4730,6YHv9P7hOoIXajDtFLjDFI
2021-08-05 01:16,MEDUZA,Paradise (feat. Dermot Kennedy),121960,6ft4hAq6yde8jPZY2i5zLr
2021-08-05 01:33,VIVID,Olympia,77640,0TE5Q3XEPkEfmyNtr47wWa
2021-08-05 01:41,DVBBS,West Coast (feat. Quinn XCII),150819,4fCE1SCDulouoac9Q8XroU
2021-08-05 01:41,Lorde,Buzzcut Season,14099,51QEyJI5M7uyd8DOh9tqQY
2021-08-05 01:44,Harry Styles,Lights Up,172213,4jAIqgrPjKLTY9Gbez25Qb
2021-08-05 01:47,Sam Smith,How Do You Sleep?,202204,6b2RcmUt1g9N9mQ3CbjX2Y
2021-08-05 01:52,Khalid,Hundred,277080,5TNX6rJ91T8PdEt94X50Y9
2021-08-05 01:56,MAGIC!,Stupid Me,224040,6qNB2ChCVPepl5ZjVJJTUW
2021-08-05 02:00,Emma Stone,Someone In The Crowd,218995,39ncDMVidHOeQgeC5anYZM
2021-08-05 04:26,Lorde,Perfect Places,682,7ARveOiD31w2Nq0n5FsSf8
2021-08-05 04:26,Dua Lipa,Love Again,258004,1imMjt1YGNebtrtTAprKV7
2021-08-05 04:26,NOTD,I Wanna Know (feat. Bea Miller),5226,18W92Zm1KjLCbUIszOhpkD
2021-08-05 04:27,Jonas Brothers,Sucker,981,22vgEDb5hykfaTwLuskFGD
2021-08-05 04:29,Sabrina Carpenter,Alien,174840,11iIikXxC6NP0Ma8vMD27x
2021-08-05 04:30,BØRNS,American Money,938,4AewKenHXKBt643p473xCk
2021-08-05 04:30,Loote,Your Side Of The Bed,1450,3PWKPX3YJAHBL8JozsWTMC
2021-08-05 04:30,5 Seconds of Summer,Lie To Me (feat. Julia Michaels),3285,6GzApXoBQiiAjak3tOQfV3
2021-08-05 04:30,Bryce Vine,La La Land,1343,5ihS6UUlyQAfmp48eSkxuQ
2021-08-05 04:30,BAYNK,go with u,4157,4PdLup4OaCGktZG8cvbkBz
2021-08-05 04:30,HRVY,Good Vibes,383,53kWAAfx7IopXRa31MQHB8
2021-08-05 04:30,Daya,Hide Away,0,0uyZ5ckiIUbFZd3P6RWmrj
2021-08-05 04:30,The Band CAMINO,Roses,533,0zLCBJZSiELJf02ucPP9wb
2021-08-05 04:30,Lauv,I Like Me Better,576,2P91MQbaiQOfbiz9VqhqKQ
2021-08-05 06:23,5 Seconds of Summer,Easier,0,2bjUEg4jBtKBlPdNrTAppI
2021-08-05 07:30,Dua Lipa,Love Again,195150,1imMjt1YGNebtrtTAprKV7
2021-08-05 13:57,Dua Lipa,Love Again,258004,1imMjt1YGNebtrtTAprKV7
2021-08-05 14:00,Bruno Mars,Skate,203122,4WnmTHCNN45jvQCrlbEWs0
2021-08-05 14:06,Glass Animals,Helium,311334,1yOc6FBOVD6zBwOMxiSEEv
2021-08-05 14:08,Paul McCartney,The Kiss Of Venus (Dominic Fike),143530,3gCYle76USfbHa7VDTDg5V
2021-08-05 14:11,ROLE MODEL,forever&more,175608,0UMFm4ndFr3PH5VsVYnCNG
2021-08-05 19:13,Taylor Swift,right where you left me - bonus track,58655,3zwMVvkBe2qIKDObWgXw4N
2021-08-05 23:26,Taylor Swift,the lakes - original version,145941,0UAdDYrkCvVQftaKpL6q5f
2021-08-05 23:28,Lizzo,Good as Hell,159735,6KgBpzTuTRPebChN0VTyzV
2021-08-05 23:31,Taylor Swift,Cruel Summer,178426,1BxfuPKGuaTgP7aM0Bbdwr
2021-08-05 23:51,Harry Styles,Golden,195580,45S5WTQEGOB1VHr1Q4FuPl
2021-08-06 00:21,OneRepublic,Run - Jacaranda Remix,20522,7kNHMFRHbo1ExyJw5u1PAw
2021-08-06 00:21,Dua Lipa,Love Again,4160,1imMjt1YGNebtrtTAprKV7
2021-08-06 00:25,Dua Lipa,Fever,11255,6n3HGiq4v35D6eFOSwqYuo
2021-08-06 00:25,Conan Gray,Overdrive,746,3QyoC6OvQUmpQwQZ18iaTs
2021-08-06 00:25,Little Mix,Sweet Melody,917,76Tuo484SLohJakHLnGI3B
2021-08-06 00:25,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),874,37BZB0z9T8Xu7U3e65qxFy
2021-08-06 00:25,OneRepublic,Run,63,3DK6m7It6Pw857FcQftMds
2021-08-06 00:25,Dua Lipa,Pretty Please,0,6DXZiYUbrYgrVIhfX3U9Z2
2021-08-06 00:25,Dua Lipa,Love Again,258004,1imMjt1YGNebtrtTAprKV7
2021-08-06 00:26,Lady Gaga,Stupid Love,11093,7yBbV2k2S2uhaQc24NF2xt
2021-08-06 00:26,Ariana Grande,positions,0,35mvY5S1H3J2QZyna3TFe0
2021-08-06 00:29,Dua Lipa,Break My Heart,221820,017PF4Q3l4DBUiWoXk4OWT
2021-08-06 00:30,Miley Cyrus,Prisoner,5519,2Oycxb8QbPkpHTo8ZrmG0B
2021-08-06 00:30,Bebe Rexha,Sacrifice,36096,1nH2PkJL1XoUq8oE6tBZoU
2021-08-06 00:30,Nathan Dawe,No Time For Tears,0,2Rr1INov0ckj7bLTsk9LV1
2021-08-06 00:30,Dua Lipa,If It Ain’t Me,0,1IdDtg7GhWfHYEWDymq3d2
2021-08-06 00:30,Nick Jonas,This Is Heaven,960,41bqjWvbH0bkuaNqbHy54l
2021-08-06 00:30,SG Lewis,Chemicals,618,2ORvnjpTAXtyTKnaGAgFIv
2021-08-06 00:43,Bruno Mars,Skate,203122,4WnmTHCNN45jvQCrlbEWs0
2021-08-06 00:47,Bruno Mars,Liquor Store Blues (feat. Damian Marley),298,4KykoaJQ5UxjCpp3lYkvTE
2021-08-06 00:47,KYLE,Sunshine (feat. Miguel),25504,3PfcqdwpjLepyjNwMnj4kG
2021-08-06 00:47,Jason Mraz,Make It Mine,1514,4WnxgTTFsaJ7Fhh4CQbevQ
2021-08-06 00:47,Billie Eilish,lovely (with Khalid),618,0u2P5u6lvoDfwTYjAADbn4
2021-08-06 00:47,Bruno Mars,Finesse,1408,2WP8G2pdddDmnh1xbfKBOI
2021-08-06 00:47,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),1023,4iJyoBOLtHqaGxP12qzhQI
2021-08-06 00:52,Kid Cudi,Rose Golden,1728,40jxatV29fk82SAziDsPqN
2021-08-06 00:52,Lorde,Perfect Places,1685,7ARveOiD31w2Nq0n5FsSf8
2021-08-06 00:52,Billie Eilish,idontwannabeyouanymore,512,41zXlQxzTi6cGAjpOXyLYH
2021-08-06 00:52,Billie Eilish,idontwannabeyouanymore,597,41zXlQxzTi6cGAjpOXyLYH
2021-08-06 00:52,Macklemore,Glorious (feat. Skylar Grey),18110,0CokSRCu5hZgPxcZBaEzVE
2021-08-06 00:52,Mark Ronson,Uptown Funk (feat. Bruno Mars),269666,32OlwWuMpZ6b0aN2RZOeMS
2021-08-06 00:52,Louis The Child,The City (with Quinn XCII),810,5X3VpTYsESWoh80dMa60jd
2021-08-06 00:52,Anderson .Paak,Might Be,3008,5e9aFSdnkQUrm5y8Dhw0qN
2021-08-06 00:52,Anderson .Paak,Might Be,597,5e9aFSdnkQUrm5y8Dhw0qN
2021-08-06 00:56,Digital Farm Animals,Tokyo Nights,243535,69AFoFpPNM7digmbH2Clyf
2021-08-06 01:01,Tom Misch,Disco Yes,280878,61Ivix5DTnDPVjp1dgLyov
2021-08-06 01:02,Lorde,The Love Club,45338,2HotTAoFiOYTeMZkNs1Ces
2021-08-06 01:05,Bruno Mars,Talking to the Moon,1109,161DnLWsx1i3u1JT05lzqU
2021-08-06 01:05,Harry Styles,Watermelon Sugar,29753,6UelLqGlWMcVH1E5c4H7lY
2021-08-06 01:05,Billie Eilish,lovely (with Khalid),1514,0u2P5u6lvoDfwTYjAADbn4
2021-08-06 01:05,Martin Garrix,There for You,2901,3E58JFBc6SLeaTyMCPiKQC
2021-08-06 01:05,COIN,Crash My Car,188306,0X5mtNbqxbiTYkwj0CQc2f
2021-08-06 01:09,Taylor Swift,22,232120,3yII7UwgLF6K5zW3xad3MP
2021-08-06 01:13,Zedd,Good Thing (with Kehlani),210901,5aUSEPNd3m5xliFK4pn5mU
2021-08-06 01:16,A R I Z O N A,Summer Days,219885,7Feaw9WAEREY0DUOSXJLOM
2021-08-06 01:19,Billie Eilish,my boy,170852,3FeVmId7tL5YN8B7R3imoM
2021-08-06 01:26,Ariana Grande,God is a woman,848,5OCJzvD7sykQEKHH7qAC3C
2021-08-06 13:37,The Weeknd,Take My Breath,16661,2vgUijXOTRMnWXDtvgMp2b
2021-08-06 13:38,blackbear,@ my worst,98197,33iv3wnGMrrDugd7GBso1z
2021-08-06 13:42,Bruno Mars,Skate,203122,4WnmTHCNN45jvQCrlbEWs0
2021-08-06 13:46,Dua Lipa,Love Again,258004,1imMjt1YGNebtrtTAprKV7
2021-08-06 13:50,Taylor Swift,right where you left me - bonus track,245026,3zwMVvkBe2qIKDObWgXw4N
2021-08-06 13:53,ROLE MODEL,forever&more,175608,0UMFm4ndFr3PH5VsVYnCNG
2021-08-06 13:56,Queen,Cool Cat,142248,6Re2AwZUVlgBng04BZTauW
2021-08-06 22:28,Queen,Cool Cat,209026,6Re2AwZUVlgBng04BZTauW
2021-08-06 22:33,Big Red Machine,Renegade (feat. Taylor Swift),254466,1aU1wpYBSpP0M6IiihY5Ue
2021-08-06 22:35,Paul McCartney,The Kiss Of Venus (Dominic Fike),143530,3gCYle76USfbHa7VDTDg5V
2021-08-06 22:38,Bruno Mars,Skate,2197,4WnmTHCNN45jvQCrlbEWs0
2021-08-06 22:38,Dominic Fike,Wurli,150620,5MSshyHGM9ajWSEoBcR0jv
2021-08-06 22:38,Anderson .Paak,CUT EM IN (feat. Rick Ross),23992,68wXv4DokvcOVNvuJ7FbWp
2021-08-06 22:41,Bruno Mars,Skate,203122,4WnmTHCNN45jvQCrlbEWs0
2021-08-06 22:45,Bruno Mars,Leave The Door Open,242096,02VBYrHfVwfEWXk5DXyf0T
2021-08-06 23:13,Dua Lipa,Love Again,321482,1imMjt1YGNebtrtTAprKV7
2021-08-06 23:17,311,Amber,208362,0Fs9cdPDhptWEDJmiCbkEW
2021-08-07 03:17,Elton John,Funeral For A Friend / Love Lies Bleeding - Remastered 2014,16063,5NERbS7923kF471NLKDZkB
2021-08-07 03:17,Taylor Swift,Clean,1344,2bRKxuH1o7pTmb1y4GfdEc
2021-08-07 03:28,Elton John,Funeral For A Friend / Love Lies Bleeding - Remastered 2014,650201,5NERbS7923kF471NLKDZkB
2021-08-07 03:35,Tears For Fears,Everybody Wants To Rule The World,133845,4RvWPyQ5RL0ao9LPZeSouE
2021-08-08 11:39,Elton John,Funeral For A Friend / Love Lies Bleeding - Remastered 2014,36330,5NERbS7923kF471NLKDZkB
2021-08-08 11:41,DVBBS,West Coast (feat. Quinn XCII),150819,4fCE1SCDulouoac9Q8XroU
2021-08-08 11:45,Digital Farm Animals,Tokyo Nights,243535,69AFoFpPNM7digmbH2Clyf
2021-08-08 11:50,Khalid,Hundred,277080,5TNX6rJ91T8PdEt94X50Y9
2021-08-08 11:54,Taylor Swift,the lakes - original version,227203,0UAdDYrkCvVQftaKpL6q5f
2021-08-08 12:19,Queen,Cool Cat,32801,6Re2AwZUVlgBng04BZTauW
2021-08-08 13:20,Queen,Cool Cat,176486,6Re2AwZUVlgBng04BZTauW
2021-08-08 13:22,Dominic Fike,Wurli,150620,5MSshyHGM9ajWSEoBcR0jv
2021-08-08 13:26,Anderson .Paak,Make It Better (feat. Smokey Robinson),219332,4SBVWkRIMJ6WBCYPvr5Bwr
2021-08-08 13:30,Big Red Machine,Renegade (feat. Taylor Swift),254466,1aU1wpYBSpP0M6IiihY5Ue
2021-08-08 13:34,Taylor Swift,right where you left me - bonus track,245026,3zwMVvkBe2qIKDObWgXw4N
2021-08-08 13:37,BTS,Butter,164441,1mWdTewIgB3gtBM3TOSFhB
2021-08-08 13:41,Lorde,Buzzcut Season,246755,51QEyJI5M7uyd8DOh9tqQY
2021-08-08 14:47,Taylor Swift,Bye Bye Baby (Taylor’s Version) (From The Vault),242157,4qUijfYU8EoIWiY6oSyrgT
2021-08-08 14:50,Anna of the North,Dream Girl,151680,59bY27SZQ4r25o02vqOhgC
2021-08-08 14:54,Glass Animals,Heat Waves,238805,3USxtqRwSYz57Ewm6wWRMp
2021-08-08 14:58,Bruno Mars,Leave The Door Open,242096,02VBYrHfVwfEWXk5DXyf0T
2021-08-08 15:00,Paul McCartney,The Kiss Of Venus (Dominic Fike),143530,3gCYle76USfbHa7VDTDg5V
2021-08-08 15:04,Dua Lipa,Love Again,258004,1imMjt1YGNebtrtTAprKV7
2021-08-08 15:08,Nick Jonas,This Is Heaven,214623,41bqjWvbH0bkuaNqbHy54l
2021-08-08 15:12,Andrew Belle,Pieces,241119,73rxH6rYJQZtwfjKNb4mwZ
2021-08-08 15:16,PUBLIC,Make You Mine,232906,5iFwAOB2TFkPJk8sMlxP8g
2021-08-08 15:19,Taylor Swift,"no body, no crime (feat. HAIM)",215626,3RaT22zZsxVYxxKR7TAaYF
2021-08-08 15:22,Lizzo,Good as Hell,159735,6KgBpzTuTRPebChN0VTyzV
2021-08-08 15:25,ROLE MODEL,forever&more,175608,0UMFm4ndFr3PH5VsVYnCNG
2021-08-08 16:31,Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),149306,2CYVETnhM9aytqrazYYwrK
2021-08-08 18:41,Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),280781,2CYVETnhM9aytqrazYYwrK
2021-08-08 18:45,Regard,You,233386,4SqWKzw0CbA05TGszDgMlc
2021-08-08 18:49,Bruno Mars,Leave The Door Open,242096,02VBYrHfVwfEWXk5DXyf0T
2021-08-08 18:52,Taylor Swift,Cruel Summer,178426,1BxfuPKGuaTgP7aM0Bbdwr
2021-08-08 18:56,Harry Styles,Golden,208906,45S5WTQEGOB1VHr1Q4FuPl
2021-08-08 18:59,Lorde,Perfect Places,221874,7ARveOiD31w2Nq0n5FsSf8
2021-08-08 19:03,Big Red Machine,Renegade (feat. Taylor Swift),254466,1aU1wpYBSpP0M6IiihY5Ue
2021-08-08 19:06,Khalid,Outta My Head (with John Mayer),177066,09oZ9eXQ2fo6YDrPzJqAoP
2021-08-08 19:10,Taylor Swift,Paper Rings,222400,4y5bvROuBDPr5fuwXbIBZR
2021-08-08 19:13,NOTD,I Wanna Know (feat. Bea Miller),197938,18W92Zm1KjLCbUIszOhpkD
2021-08-08 19:17,Nick Jonas,This Is Heaven,214623,41bqjWvbH0bkuaNqbHy54l
2021-08-08 19:20,Niall Horan,Heartbreak Weather,200029,3jf3c9EOFam6Q15sho0XWw
2021-08-08 19:25,Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),277591,2CYVETnhM9aytqrazYYwrK
2021-08-08 19:29,BØRNS,American Money,260986,4AewKenHXKBt643p473xCk
2021-08-08 19:33,Anderson .Paak,Make It Better (feat. Smokey Robinson),219332,4SBVWkRIMJ6WBCYPvr5Bwr
2021-08-08 19:36,Taylor Swift,Death By A Thousand Cuts,198533,2dgFqt3w9xIQRjhPtwNk3D
2021-08-08 19:39,Conan Gray,Wish You Were Sober,168880,0kn2gu8Pd03DiYHzRvX2Xk
2021-08-08 19:42,Taylor Swift,gold rush,185320,5BK0uqwY9DNfZ630STAEaq
2021-08-08 19:45,Elton John,Goodbye Yellow Brick Road - Remastered 2014,192826,4IRHwIZHzlHT1FQpRa5RdE
2021-08-08 19:48,Taylor Swift,Call It What You Want,203506,1GwMQaZz6Au3QLDbjbMdme
2021-08-08 19:51,Anderson .Paak,Come Down,169726,22TntnVO3lQNDR5nsvxGRs
2021-08-08 19:55,Taylor Swift,right where you left me - bonus track,245026,3zwMVvkBe2qIKDObWgXw4N
2021-08-08 19:58,Conan Gray,Maniac,185773,6KfoDhO4XUWSbnyKjNp9c4
2021-08-08 20:11,Michael Jackson,Wanna Be Startin' Somethin' 2008 with Akon (with Akon) - Thriller 25th Anniversary Remix,23060,15A3uqmUTxJ1KJGfAdiywb
2021-08-08 20:11,Michael Jackson,The Girl Is Mine (with Paul McCartney),1370,1diEQsD8PJC9hXB5Gpfgtn
2021-08-08 20:17,Michael Jackson,Wanna Be Startin' Somethin',362373,2kulOHR2XY6YDZCWXb38hn
2021-08-08 20:22,Michael Jackson,Baby Be Mine,260186,6XYbMGvtl6tlPoGWaiH7EY
2021-08-08 20:25,Michael Jackson,The Girl Is Mine (with Paul McCartney),222040,1diEQsD8PJC9hXB5Gpfgtn
2021-08-08 20:31,Michael Jackson,Thriller,357266,3S2R0EVwBSAVMd5UMgKTL0
2021-08-08 20:36,Michael Jackson,Beat It,258040,1OOtq8tRnDM8kG2gqUPjAj
2021-08-08 20:40,Michael Jackson,Billie Jean,293826,5ChkMS8OtdzJeqyybCc9R5
2021-08-08 20:45,Michael Jackson,Human Nature,245560,7tUEDtHchueeUJTfEFEhii
2021-08-08 20:49,Michael Jackson,P.Y.T. (Pretty Young Thing),238733,5lA3pwMkBdd24StM90QrNR
2021-08-08 20:54,Vincent Price,"Vincent Price Excerpt From ""Thriller"" Voice-Over Session - Thriller 25th Anniversary Voice-Over Session",24453,1G3EVrzpUJHM3p1rVXdWPc
2021-08-08 20:54,Michael Jackson,The Lady in My Life,298800,07L1pzoVerhRSSaDGZHrKy
2021-08-08 20:57,Michael Jackson,The Girl Is Mine 2008 with will.i.am (with will.i.am) - Thriller 25th Anniversary Remix,190253,3P5LP0QEswwTGJSlESoeB5
2021-08-08 20:59,Michael Jackson,P.Y.T. (Pretty Young Thing) 2008 with will.i.am (with will.i.am) - Thriller 25th Anniversary Remix feat. willi.i.am,89536,4tYeov7pG1Hk1xaRP94Io5
2021-08-08 21:01,Paul McCartney,The Kiss Of Venus (Dominic Fike),143530,3gCYle76USfbHa7VDTDg5V
2021-08-08 21:04,Anderson .Paak,Tints (feat. Kendrick Lamar),113159,7c3SbTuufigBWURcICnAWy
2021-08-08 21:10,Anderson .Paak,CUT EM IN (feat. Rick Ross),3720,68wXv4DokvcOVNvuJ7FbWp
2021-08-08 21:14,again&again,eighty-five,192315,3QqdwK6b3QTRIWkT9oNYb1
2021-08-08 21:17,Calvin Harris,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",181194,60APt5N2NRaKWf5xzJdzyC
2021-08-08 22:07,Bruno Mars,Skate,203122,4WnmTHCNN45jvQCrlbEWs0
2021-08-08 22:08,Anderson .Paak,CUT EM IN (feat. Rick Ross),26667,68wXv4DokvcOVNvuJ7FbWp
2021-08-08 22:10,Bruno Mars,Skate,7933,4WnmTHCNN45jvQCrlbEWs0
2021-08-08 22:10,Paul McCartney,The Kiss Of Venus (Dominic Fike),143530,3gCYle76USfbHa7VDTDg5V
2021-08-08 22:13,again&again,eighty-five,192315,3QqdwK6b3QTRIWkT9oNYb1
2021-08-08 22:16,Dominic Fike,Wurli,150620,5MSshyHGM9ajWSEoBcR0jv
2021-08-08 22:20,Hippo Campus,Way It Goes,245456,6CES1554HcWMIVroJfmmBm
2021-08-08 22:24,Taylor Swift,the lakes - original version,227203,0UAdDYrkCvVQftaKpL6q5f
2021-08-08 22:28,Big Red Machine,Renegade (feat. Taylor Swift),254466,1aU1wpYBSpP0M6IiihY5Ue
2021-08-08 22:38,Cage The Elephant,Cigarette Daydreams,208760,2tznHmp70DxMyr2XhWLOW0
2021-08-08 22:41,ROLE MODEL,forever&more,175608,0UMFm4ndFr3PH5VsVYnCNG
2021-08-08 22:45,Taylor Swift,the lakes - original version,227203,0UAdDYrkCvVQftaKpL6q5f
2021-08-08 22:48,Queen,Cool Cat,209026,6Re2AwZUVlgBng04BZTauW
2021-08-08 22:51,Queen,Good Old-Fashioned Lover Boy - Remastered 2011,173173,1mnQiO568zXIrUncttTZGp
2021-08-08 22:55,Dua Lipa,Love Again,258004,1imMjt1YGNebtrtTAprKV7
2021-08-08 22:59,Billie Eilish,Six Feet Under,189613,2VlLbhGLVJgdOW7kKdWWFc
2021-08-08 23:04,Phony Ppl,Why iii Love The Moon.,331826,2x5Frs6ts14U4MSLrQQlXg
2021-08-08 23:47,Electric Guest,Oh Devil - Radio Version,121783,6KwSdmAba8BxoxVXPw70LO
2021-08-09 00:44,again&again,eighty-five,23,3QqdwK6b3QTRIWkT9oNYb1
2021-08-09 00:44,again&again,eighty-five,10820,3QqdwK6b3QTRIWkT9oNYb1
2021-08-09 00:44,again&again,eighty-five,208,3QqdwK6b3QTRIWkT9oNYb1
2021-08-09 00:47,again&again,eighty-five,192315,3QqdwK6b3QTRIWkT9oNYb1
2021-08-09 00:50,ROLE MODEL,blind,153293,0VjIjW4GlUZAMYd2vXMi3b
2021-08-09 00:52,Dominic Fike,Why,139906,086myS9r57YsLbJpU0TgK9
2021-08-09 00:54,Cautious Clay,"Cheesin’ (with Cautious Clay, Remi Wolf, Still Woozy, Sophie Meiers, Claud, Melanie Faye, & HXNS)",138000,6lIRYe72fn1pf7TNqfI0ul
2021-08-09 00:56,tobi lou,hot tub DREAM Machine,97276,1SWg0LGSxwbD3pyLfW0z5H
2021-08-09 00:58,Paul McCartney,The Kiss Of Venus (Dominic Fike),143530,3gCYle76USfbHa7VDTDg5V
2021-08-09 01:02,again&again,eighty-five,192315,3QqdwK6b3QTRIWkT9oNYb1
2021-08-09 01:04,Post Malone,Goodbyes (feat. Young Thug),174853,0t3ZvGKlmYmVsDzBJAXK8C
2021-08-09 01:09,Hippo Campus,Way It Goes,245456,6CES1554HcWMIVroJfmmBm
2021-08-09 01:12,Billie Eilish,Six Feet Under,189613,2VlLbhGLVJgdOW7kKdWWFc
2021-08-09 01:16,Big Red Machine,Renegade (feat. Taylor Swift),254466,1aU1wpYBSpP0M6IiihY5Ue
2021-08-09 01:20,Taylor Swift,the lakes - original version,227203,0UAdDYrkCvVQftaKpL6q5f
2021-08-09 01:23,Cage The Elephant,Cigarette Daydreams,208760,2tznHmp70DxMyr2XhWLOW0
2021-08-09 01:26,ROLE MODEL,forever&more,175608,0UMFm4ndFr3PH5VsVYnCNG
2021-08-09 01:30,Olivia Rodrigo,deja vu,215506,6HU7h9RYOaPRFeh0R3UeAr
2021-08-09 01:33,Billie Eilish,Six Feet Under,189613,2VlLbhGLVJgdOW7kKdWWFc
